500	100	100	50	
240.5147242762501	10.496750860381997	11.711376534763758	58.07755281400671	98.11521970981418
106.31971738537321	31.394681565618576	15.811325536940085	55.2357954900583	303.0113371502104
481.54355729998883	24.91931213517431	13.654489560065493	32.66553182879278	113.31274869312391
430.3215761642619	11.743451311277454	16.779915616678842	24.268213339292128	89.22729456159925
24.89834486969994	24.986529648836285	17.65763948401271	30.350073661501554	182.13761059255611
345.0816089600853	50.45597342994586	11.738998680648708	27.444376977429073	72.9148704208313
221.7082561994022	56.54556311089098	15.993415661623448	33.396126308059145	306.14108572038054
234.72086439697293	39.70244796922917	10.342969936895855	49.81841851321034	337.88690957989695
406.37555089988996	89.9255714916572	19.079428771271587	43.70354806114419	107.29416234807293
244.25063185844587	27.514788603135344	13.452824498140714	54.888936017719644	119.55879095132568
144.37389033285376	1.6919394300013324	16.049183431490867	29.763330926500664	242.97725905736507
196.13966584327963	31.97689621473181	11.074136876915684	44.47115094853443	217.39221081689783
266.1811000638715	96.73430171852252	13.435135779301266	28.587567676701255	102.75497564552155
372.13735326933784	35.92477738037859	18.167699766288543	33.912293827034354	277.44044579598534
125.34633335100898	75.14982131013811	18.342615532149864	36.40939589382718	268.7264208806514
443.31056101887424	6.858687262602981	14.772450244254866	36.10666917554657	24.685942961627827
171.41673723864614	99.44980866668398	17.140222546097238	30.03588695288867	118.28474516448699
155.44881183207787	79.11406234545703	19.385410844145753	29.609470852067258	310.55397305169004
412.9102345155238	46.86422591750768	15.980448679884557	40.90582022910747	289.1350630767555
495.4004406196784	22.535741802042107	11.983481726375905	35.83738054609017	165.47487814439384
17.75084597310228	27.113663897113604	19.66848372703216	33.05070170253338	32.5789242249871
341.0055725141782	3.8039875749180885	14.376942368846374	59.596314952204104	290.6743640657735
388.2428355326658	65.18022090773107	12.979928608303986	51.55283616574957	321.7595965004714
35.98121848792468	36.49076760985106	18.998345626421305	58.3686550663305	181.35721549046937
497.3254908565347	58.0938803250979	17.069320575580004	51.37347687560663	306.75159729457374
54.87550537103147	93.95970174156275	15.12990275689746	39.96715504738861	335.354430730541
